Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.5476236555986344,89.82,8.4
1,2,0.2078082309501945,98.07,14.25
1,3,0.1704559241225765,98.78,15.7
1,4,0.1605287261639431,99.0,16.25
1,5,0.1415401606043433,99.31,13.15
1,6,0.1284476258572499,99.42,5.2
1,7,0.1055480179608247,99.63,12.4
1,8,0.1044981687976296,99.69,17.45
1,9,0.1036757805449947,99.74,15.7
1,10,0.0985756774854128,99.7,12.35
