Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.3517407124838347,86.84,0.95
1,2,0.0716960438123791,97.85,6.0
1,3,0.0501389965655246,98.59,10.65
1,4,0.035197506239786,98.95,0.2
1,5,0.0255441484764473,99.15,3.1
1,6,0.0167940142916687,99.48,4.4
1,7,0.0202072056326985,99.4,9.4
1,8,0.0145080091712023,99.56,6.6
1,9,0.0124947468603362,99.54,5.4
1,10,0.0096791940494692,99.67,9.75
