Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,2.09266942549663,72.72,2.55
1,2,1.5358842770764782,96.13,1.4
1,3,1.478160521027389,97.71,0.0
1,4,1.4368859506716394,98.25,0.1
1,5,1.4217907979989508,98.88,8.4
1,6,1.411694883540937,99.2,0.5
1,7,1.414663544885672,99.02,0.0
1,8,1.410180229290276,99.27,0.05
1,9,1.4113408433403938,99.32,13.35
1,10,1.450089084114998,98.33,0.2
