Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.5352939418546713,89.79,8.45
1,2,0.2070838510515583,98.11,5.25
1,3,0.1698829021992956,98.79,9.55
1,4,0.1532929771739966,99.07,7.5
1,5,0.136862729527768,99.25,14.3
1,6,0.1290376491037903,99.49,0.5
1,7,0.1076305256148052,99.65,13.75
1,8,0.1133307757176411,99.49,6.15
1,9,0.1012537528754799,99.72,17.2
1,10,0.1018571370061795,99.76,10.75
