Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.3281015059703095,87.43,9.85
2,0.0676492607832002,98.07,46.7
3,0.0600710488295265,98.12,45.6
4,0.0308780822729407,99.09,35.25
5,0.0293267391196446,99.05,44.6
6,0.0190270967471226,99.39,18.9
7,0.0216524363936601,99.3,10.2
8,0.023652397196074,99.3,49.4
9,0.0171801726490253,99.46,39.4
10,0.0062370452246477,99.82,49.55
