Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.4690084559664984,81.5,0.25
1,2,0.0923165313448685,97.28,0.25
1,3,0.06733215960324,97.88,0.2
1,4,0.0456078332866642,98.57,1.75
1,5,0.0346258853482094,98.96,0.65
1,6,0.0257669810608331,99.19,0.0
1,7,0.023171605894514,99.19,0.05
1,8,0.0203301165175808,99.42,1.55
1,9,0.0117518421472717,99.67,7.65
1,10,0.0155716815308644,99.48,3.5
