Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.5251272353966525,90.31,11.85
1,2,0.2097578049655173,98.24,16.45
1,3,0.1692598179742029,98.8,13.3
1,4,0.1495205153040825,99.22,9.35
1,5,0.1328947835002735,99.33,14.55
1,6,0.1278638911854689,99.55,2.25
1,7,0.1074912071133115,99.74,9.8
1,8,0.1023108996213621,99.78,5.0
1,9,0.1010222517570872,99.76,18.05
1,10,0.1176845997002474,99.5,14.15
