Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,2.108301104254024,72.46,0.3
1,2,1.534324035523044,96.67,2.1
1,3,1.5493734702942477,97.41,0.05
1,4,1.4841742986326765,97.85,0.25
1,5,1.424773775847854,98.76,9.2
1,6,1.417987964715168,99.02,9.15
1,7,1.4169766166407591,99.14,0.0
1,8,1.4054392128233697,99.38,22.0
1,9,1.4129069420942075,99.21,8.0
1,10,1.4169899506174075,98.98,0.25
