Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.3449044362019012,87.09,0.1
1,2,0.0759458830965694,97.79,0.0
1,3,0.0578268572308455,98.26,0.45
1,4,0.0405446927301929,98.71,6.5
1,5,0.0240131689956304,99.21,0.25
1,6,0.022742313786653,99.25,0.5
1,7,0.0215296216435496,99.37,5.45
1,8,0.0138605274267459,99.61,3.75
1,9,0.0153947534696955,99.53,0.45
1,10,0.0094774504737916,99.74,4.65
