Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.3494333454235724,86.8,0.9
1,2,0.0743337231272962,97.75,0.1
1,3,0.053994294806164,98.3,0.05
1,4,0.0448912951404193,98.51,0.15
1,5,0.0233133883815359,99.31,0.25
1,6,0.0207559154721149,99.27,0.1
1,7,0.019004585079042,99.48,4.2
1,8,0.0112548970595479,99.6,0.05
1,9,0.0099078025433433,99.67,1.05
1,10,0.0131110038873769,99.59,0.7
