Epoch,Train Loss Average,Train Accuracy Average,Test Accuracy Average
1,0.5385921356404663,89.91,11.25
2,0.208300403443871,98.1,16.75
3,0.1717644134524521,98.73,20.75
4,0.1520362781586161,99.12,19.65
5,0.1372252716475231,99.36,16.0
6,0.1232050026583064,99.43,13.5
7,0.1204905754821315,99.59,13.05
8,0.1141905983921828,99.56,15.95
9,0.101111593567262,99.73,18.2
10,0.107424407485564,99.64,14.5
