Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.5385921356404663,89.91,11.25
1,2,0.208300403443871,98.1,16.75
1,3,0.1717644134524521,98.73,20.75
1,4,0.1520362781586161,99.12,19.65
1,5,0.1372252716475231,99.36,16.0
1,6,0.1232050026583064,99.43,13.5
1,7,0.1204905754821315,99.59,13.05
1,8,0.1141905983921828,99.56,15.95
1,9,0.101111593567262,99.73,18.2
1,10,0.107424407485564,99.64,14.5
