Run,Epoch,Train Loss,Train Accuracy,Test Accuracy
1,1,0.3336645380065889,87.44,0.8
1,2,0.0717782752950242,97.73,0.2
1,3,0.0545040690043502,98.28,0.15
1,4,0.0408315814951446,98.77,0.55
1,5,0.0217859888950564,99.33,0.5
1,6,0.0189251149048032,99.38,3.9
1,7,0.0176812762249584,99.46,1.85
1,8,0.0160074573453993,99.43,2.5
1,9,0.0157127114571556,99.51,0.0
1,10,0.0160603597267103,99.47,9.3
